object,level,seed,regime,policy,budget,n_improved,E_run
obj_03_pumpkin,0.2,7,10,random_1,0.6,28,0.09760948206304285
obj_03_pumpkin,0.2,7,10,random_1,0.8,39,0.06658462252097136
obj_03_pumpkin,0.2,7,10,random_2,0.1,8,0.3605885725725637
obj_03_pumpkin,0.2,7,10,random_2,0.2,12,0.28870265932858374
obj_03_pumpkin,0.2,7,10,random_2,0.4,24,0.14555000413608626
obj_03_pumpkin,0.2,7,10,random_2,0.6,33,0.11931318500462221
obj_03_pumpkin,0.2,7,10,random_2,0.8,40,0.11081465539270595
obj_03_pumpkin,0.2,7,10,random_3,0.1,4,0.2965085940655339
obj_03_pumpkin,0.2,7,10,random_3,0.2,9,0.22205309257828487
obj_03_pumpkin,0.2,7,10,random_3,0.4,19,0.1481260644972302
obj_03_pumpkin,0.2,7,10,random_3,0.6,28,0.15648336351358444
obj_03_pumpkin,0.2,7,10,random_3,0.8,39,0.052941995480270995
obj_03_pumpkin,0.2,7,10,random_4,0.1,3,0.31185913423530165
obj_03_pumpkin,0.2,7,10,random_4,0.2,6,0.2792743726655214
obj_03_pumpkin,0.2,7,10,random_4,0.4,14,0.35692019953215764
